id	filename	md5	size	state
35cb95c6-9f94-4825-87b0-fd417909b4c1	35cb95c6-9f94-4825-87b0-fd417909b4c1/nationwidechildrens.org_clinical.TCGA-FD-A5BX.xml	669e4814812b8d6a8e61e0a3062c270a	30012	validated
37501e2d-f376-4786-911d-e95be3382d3d	37501e2d-f376-4786-911d-e95be3382d3d/nationwidechildrens.org_clinical.TCGA-ZF-A9R4.xml	b48d33de73d2da8fbb4aceed2fc57733	36564	validated
377e1543-7579-4850-92d7-99fcab9187df	377e1543-7579-4850-92d7-99fcab9187df/nationwidechildrens.org_omf.TCGA-GV-A3QF.xml	adfea72a8cde36cf3fc6ab623b472703	11196	validated
3784f3a5-5a8c-4c32-abe0-9075e0d66b8e	3784f3a5-5a8c-4c32-abe0-9075e0d66b8e/nationwidechildrens.org_omf.TCGA-XF-AAMH.xml	8a007cdd30b946fb5ce2cb3ee203a084	11302	validated
38bc69b8-7b97-4a14-9208-5ec5dbacc3ba	38bc69b8-7b97-4a14-9208-5ec5dbacc3ba/nationwidechildrens.org_clinical.TCGA-DK-A1A7.xml	253fb32fee6ca070924027c2017ab82b	46956	validated
390f01af-cbc1-4732-b7d7-96a1bb02962a	390f01af-cbc1-4732-b7d7-96a1bb02962a/nationwidechildrens.org_omf.TCGA-CU-A0YO.xml	67005921e7799630db6d012f2d4603c4	10838	validated
39d17b38-33f7-4069-80d0-4c53706e8930	39d17b38-33f7-4069-80d0-4c53706e8930/nationwidechildrens.org_omf.TCGA-FD-A5BR.xml	87a3526ac0dd32572acdb8c001840cf1	11196	validated
39fdf655-2b52-4662-b518-b32544577700	39fdf655-2b52-4662-b518-b32544577700/nationwidechildrens.org_clinical.TCGA-XF-A9T2.xml	b3e8d6f2b482088e551eca301544bec8	29732	validated
3a15bc2a-2e70-4009-8fae-62ce37a3d0e2	3a15bc2a-2e70-4009-8fae-62ce37a3d0e2/nationwidechildrens.org_clinical.TCGA-K4-A5RJ.xml	5526ba23a759ad79476ab66ea47b5f9b	42829	validated
3a5e0005-8ffb-417c-9b13-27b1b2eba7a7	3a5e0005-8ffb-417c-9b13-27b1b2eba7a7/nationwidechildrens.org_clinical.TCGA-K4-A5RH.xml	42a60cf16218a02add48d7ad33ce2ab6	41789	validated
3ae749da-165e-44e3-bc86-f9bfb953626c	3ae749da-165e-44e3-bc86-f9bfb953626c/nationwidechildrens.org_clinical.TCGA-4Z-AA7S.xml	e2b7f441dcce80513c829f366f3c5d99	29541	validated
3b24f3c5-df6b-4eca-b8f1-f7b8eeff19ef	3b24f3c5-df6b-4eca-b8f1-f7b8eeff19ef/nationwidechildrens.org_clinical.TCGA-GU-A42P.xml	77531cfd847fd3f3e94dc2d05cc8371f	36851	validated
3b37ef1d-fc06-4d29-8778-a5c48327e1fc	3b37ef1d-fc06-4d29-8778-a5c48327e1fc/nationwidechildrens.org_omf.TCGA-DK-A6B5.xml	418702cb2638dec59e3525548dd3d92f	11422	validated
3bf9c3ba-7b17-4055-9081-32d3f6cf6597	3bf9c3ba-7b17-4055-9081-32d3f6cf6597/nationwidechildrens.org_clinical.TCGA-BT-A20N.xml	2597061aac58a7d4d60c39e0b589a11f	44547	validated
3c9197cb-9ef1-4b91-a031-f733f5d8ab1a	3c9197cb-9ef1-4b91-a031-f733f5d8ab1a/nationwidechildrens.org_omf.TCGA-FD-A5C1.xml	8ffa87cab02393e1cf859a9a293ffc39	11375	validated
3ceb2fc4-8171-46e0-9354-c039d5c3b089	3ceb2fc4-8171-46e0-9354-c039d5c3b089/nationwidechildrens.org_clinical.TCGA-G2-A3IB.xml	334c5d67250bf2aad15f6bc3cdb2e71b	56337	validated
3d80b142-19b4-49bc-a868-168ecb605c40	3d80b142-19b4-49bc-a868-168ecb605c40/nationwidechildrens.org_clinical.TCGA-XF-AAMY.xml	abda9df191274cde75b01a5fd87c37c6	55078	validated
3f773f53-7fed-4820-807e-2eb3982ae781	3f773f53-7fed-4820-807e-2eb3982ae781/nationwidechildrens.org_clinical.TCGA-XF-A9T8.xml	5bc854505daf8db6167760df35d972b6	29689	validated
400d570e-7f40-4377-8f3b-1bc171ddf52a	400d570e-7f40-4377-8f3b-1bc171ddf52a/nationwidechildrens.org_clinical.TCGA-FD-A3B4.xml	3dae24ce4d6ae3d3c480b0329fa64b5d	54982	validated
403f29bc-7360-49f8-a2b4-301afc092bd6	403f29bc-7360-49f8-a2b4-301afc092bd6/nationwidechildrens.org_clinical.TCGA-BT-A42C.xml	6d1e31c59d4399967b7b8d06f6040195	36684	validated
40bed0c7-25b0-490c-8a65-f76adc7a2e7b	40bed0c7-25b0-490c-8a65-f76adc7a2e7b/nationwidechildrens.org_clinical.TCGA-ZF-A9RF.xml	20ed750ba218dc4008fb73c45b5d5cba	37451	validated
40e7a2f9-df64-4cc4-a69e-53e0999bea17	40e7a2f9-df64-4cc4-a69e-53e0999bea17/nationwidechildrens.org_clinical.TCGA-BL-A5ZZ.xml	b011ca86c411f7d85600d1b87b4e92ba	39502	validated
40fbccb5-368d-43c0-b817-ea017ec94da0	40fbccb5-368d-43c0-b817-ea017ec94da0/nationwidechildrens.org_clinical.TCGA-4Z-AA7Y.xml	383ed2255380a1d7be5844e02583191a	44225	validated
4234003e-ffce-4646-b176-adef4f8a9462	4234003e-ffce-4646-b176-adef4f8a9462/nationwidechildrens.org_clinical.TCGA-GV-A3QI.xml	672c647349b214c757fdb5e603b04d45	49592	validated
4247ce9c-c8e7-4b95-b357-7b02c1b2c7f8	4247ce9c-c8e7-4b95-b357-7b02c1b2c7f8/nationwidechildrens.org_clinical.TCGA-E5-A4U1.xml	61c232517bdf137817462de2253b5c37	60389	validated
440d033e-45cc-4a5e-80e9-7fbc6029c929	440d033e-45cc-4a5e-80e9-7fbc6029c929/nationwidechildrens.org_clinical.TCGA-DK-AA74.xml	d48ab28aeb8a728081e7417ff6ab1dc7	37386	validated
443df9f6-e2d7-48c2-ac10-f1047cf36528	443df9f6-e2d7-48c2-ac10-f1047cf36528/nationwidechildrens.org_clinical.TCGA-4Z-AA7W.xml	44f02f5134f96605a7918d57326d0e40	36632	validated
44c55812-88c4-4eb9-a975-c59f46492c1d	44c55812-88c4-4eb9-a975-c59f46492c1d/nationwidechildrens.org_clinical.TCGA-CU-A5W6.xml	906e67f2233ed84dea2c667c6983b473	29866	validated
44f55b11-ec37-445f-bc8c-c3313ff6147b	44f55b11-ec37-445f-bc8c-c3313ff6147b/nationwidechildrens.org_clinical.TCGA-FD-A5BU.xml	b64c211c3ea9380c64926361a17816c6	43405	validated
4663d018-861f-4100-8f9f-e1f76a2fe989	4663d018-861f-4100-8f9f-e1f76a2fe989/nationwidechildrens.org_clinical.TCGA-K4-AAQO.xml	3c51df66d7307990a62350867295ea9d	47499	validated
46d4a485-844b-4aca-9461-7eb4f1188a01	46d4a485-844b-4aca-9461-7eb4f1188a01/nationwidechildrens.org_omf.TCGA-K4-A4AB.xml	b9fb9dbb0541530e6bca315b9c1f8975	11186	validated
47034f3c-94ee-464d-a37e-081dba4939f9	47034f3c-94ee-464d-a37e-081dba4939f9/nationwidechildrens.org_omf.TCGA-E7-A541.xml	da647ea593d40015677f9188689728bf	11290	validated
47715e16-e4d5-4ec1-9fd2-d5ac71671d52	47715e16-e4d5-4ec1-9fd2-d5ac71671d52/nationwidechildrens.org_clinical.TCGA-4Z-AA89.xml	c8cb9c7f0f4cff6ec34a5a6fc594b649	37915	validated
482a985b-887c-4cec-ab7a-db64cbfda4cc	482a985b-887c-4cec-ab7a-db64cbfda4cc/nationwidechildrens.org_clinical.TCGA-UY-A78M.xml	0568aee5d6d200fc19f754d94047f1c4	39240	validated
483354f7-0a12-42af-9c4b-31245a0f21d7	483354f7-0a12-42af-9c4b-31245a0f21d7/nationwidechildrens.org_clinical.TCGA-DK-A2I2.xml	28b04b9099bee091777885cbaae08c19	36839	validated
48d898fa-1c05-429f-90c7-9c20e51a3d8a	48d898fa-1c05-429f-90c7-9c20e51a3d8a/nationwidechildrens.org_omf.TCGA-FD-A3SJ.xml	f58c50c1aae6d7b0132d2cb3dfeee457	10985	validated
48e2000c-f095-4ab7-80b4-1530526f86bd	48e2000c-f095-4ab7-80b4-1530526f86bd/nationwidechildrens.org_clinical.TCGA-XF-A9ST.xml	3e7c5e466cb5c301196a7e004decde0e	29691	validated
49e409fb-af64-4890-963e-53033e9c7e3d	49e409fb-af64-4890-963e-53033e9c7e3d/nationwidechildrens.org_omf.TCGA-XF-A9SP.xml	9d2f72dc15336ac985d6f6fc22e0437a	11253	validated
49ec5eae-6bd9-4bfd-8b90-b6fff74eaa68	49ec5eae-6bd9-4bfd-8b90-b6fff74eaa68/nationwidechildrens.org_omf.TCGA-DK-A6B6.xml	553527fc216a4dd982871cc822a2c920	11309	validated
4a6a461d-e40c-424f-a405-9b2af15fb4ab	4a6a461d-e40c-424f-a405-9b2af15fb4ab/nationwidechildrens.org_clinical.TCGA-4Z-AA81.xml	f1a03a0322af5d5d534883e7a1c73dc3	36581	validated
4a9d85a3-9cf2-4604-bc49-7f0d7264c44d	4a9d85a3-9cf2-4604-bc49-7f0d7264c44d/nationwidechildrens.org_clinical.TCGA-YC-A9TC.xml	92431082e561d1b0b554db24e76b6570	39163	validated
4b292ca0-6021-47f5-82ab-5b9d51e85dd6	4b292ca0-6021-47f5-82ab-5b9d51e85dd6/nationwidechildrens.org_omf.TCGA-2F-A9KT.xml	1acd69abec310e93bac6aec09003e16b	19728	validated
4b67df41-db47-445b-8e9e-1348436177a4	4b67df41-db47-445b-8e9e-1348436177a4/nationwidechildrens.org_clinical.TCGA-KQ-A41N.xml	76b643b2f0fbc4cf09d40f63aee71575	30211	validated
4b8bdf1c-6b4c-474d-b949-0d0cefa781e2	4b8bdf1c-6b4c-474d-b949-0d0cefa781e2/nationwidechildrens.org_clinical.TCGA-E5-A2PC.xml	0f1db552d63ecd9407668f8bc051d297	57221	validated
4bedbdcd-069b-439f-8bef-67954d43b027	4bedbdcd-069b-439f-8bef-67954d43b027/nationwidechildrens.org_clinical.TCGA-DK-A1A3.xml	56f3395f0eb8729ddc48ff3263e95d0b	39516	validated
4c6a3bc7-b10d-425d-9170-08a20b0d8b82	4c6a3bc7-b10d-425d-9170-08a20b0d8b82/nationwidechildrens.org_clinical.TCGA-XF-A8HG.xml	ecc5f3f076c8d5d66a369b418c7f82ff	32024	validated
4d900bda-5579-49ca-b5b5-b779442bf4ec	4d900bda-5579-49ca-b5b5-b779442bf4ec/nationwidechildrens.org_clinical.TCGA-FD-A3SL.xml	c79eed02d422ed84254c44504a2c6896	57459	validated
4daebe9e-7e41-4efc-bcf3-04c54309a7f3	4daebe9e-7e41-4efc-bcf3-04c54309a7f3/nationwidechildrens.org_clinical.TCGA-G2-A2EJ.xml	330ccdc39083c91f61528976726797ba	63462	validated
4e196e89-6a20-4e03-a829-702ea923b6ff	4e196e89-6a20-4e03-a829-702ea923b6ff/nationwidechildrens.org_clinical.TCGA-FD-A3SO.xml	f3cb4071b43c28115115ad0059be927a	51540	validated
4e5fa26f-d00d-4afb-9ddc-a4e48f881487	4e5fa26f-d00d-4afb-9ddc-a4e48f881487/nationwidechildrens.org_omf.TCGA-GC-A3BM.xml	97d0ffcccaa9820a15262a1631143a73	11145	validated
4eedd087-bd65-4c42-8467-571d0c6883e9	4eedd087-bd65-4c42-8467-571d0c6883e9/nationwidechildrens.org_clinical.TCGA-FD-A62P.xml	1055c0fdabb07a4349d3f097a76aae4e	29496	validated
4f012eae-3a1e-49d7-9f5e-88806cb7bcfa	4f012eae-3a1e-49d7-9f5e-88806cb7bcfa/nationwidechildrens.org_clinical.TCGA-FD-A43X.xml	d87bb43e8943bd4461664e7a28e08d32	43368	validated
4f0afaba-feae-43cf-90e8-fc55a6c39c78	4f0afaba-feae-43cf-90e8-fc55a6c39c78/nationwidechildrens.org_clinical.TCGA-DK-A6B6.xml	73ce87eef7bf80baf0b5a0e8cdd60e4b	56064	validated
4f0b1350-d0fb-4ed0-8b4d-a88e5c934ce5	4f0b1350-d0fb-4ed0-8b4d-a88e5c934ce5/nationwidechildrens.org_clinical.TCGA-ZF-A9R7.xml	15b16e0454ba8b9c09a74aac9be9a9b9	36799	validated
4f367311-c24d-49ac-9c01-d2b3c7306bee	4f367311-c24d-49ac-9c01-d2b3c7306bee/nationwidechildrens.org_clinical.TCGA-XF-A8HI.xml	1ceafdc32eebb4a8cd3997309ef2d6e3	38488	validated
4f78ed91-944f-4506-912c-517eb9391766	4f78ed91-944f-4506-912c-517eb9391766/nationwidechildrens.org_clinical.TCGA-BT-A20X.xml	85fff1d59ca66c19da46101280d62fb3	32756	validated
4f87841c-f811-4250-8d2f-268dcc008711	4f87841c-f811-4250-8d2f-268dcc008711/nationwidechildrens.org_clinical.TCGA-GV-A3QG.xml	007554095cba8d21ae758c4f87f9a8b1	33673	validated
4f99193e-ff36-4089-b090-cd44b6fc11af	4f99193e-ff36-4089-b090-cd44b6fc11af/nationwidechildrens.org_clinical.TCGA-G2-A2ES.xml	c1b8ef34d3111d86b9dce93bf6c43ec0	33360	validated
4fa46478-5aaf-4bd5-a8f6-5cc7442d664f	4fa46478-5aaf-4bd5-a8f6-5cc7442d664f/nationwidechildrens.org_omf.TCGA-CU-A3KJ.xml	6be224dbb9556ac70e8a3d6daefd80cf	19834	validated
50135b62-5090-448a-ac76-8130958f75b7	50135b62-5090-448a-ac76-8130958f75b7/nationwidechildrens.org_clinical.TCGA-ZF-AA4N.xml	3012eb674c090b4073741c344b07da14	29115	validated
50f680af-6923-4c2c-8d12-14462d21aad7	50f680af-6923-4c2c-8d12-14462d21aad7/nationwidechildrens.org_omf.TCGA-FD-A5BS.xml	3b025d564455ad1f4f8089dca738abe4	11275	validated
52d4fe6e-d846-4ce6-8fe6-ca1753e9e8f8	52d4fe6e-d846-4ce6-8fe6-ca1753e9e8f8/nationwidechildrens.org_clinical.TCGA-GC-A3BM.xml	373d8a252832cfa747522d485d587e95	36952	validated
52eff62b-563b-4052-ab07-384200acb70f	52eff62b-563b-4052-ab07-384200acb70f/nationwidechildrens.org_clinical.TCGA-DK-AA6W.xml	7742745d1aa10159f7a27d80fa4383b7	49219	validated
5315ac62-225b-49bc-9293-e91eae4e8cc2	5315ac62-225b-49bc-9293-e91eae4e8cc2/nationwidechildrens.org_clinical.TCGA-E7-A5KE.xml	a81036a5602b46378d1b7739fc76742e	35828	validated
534fba92-b454-4d23-af9d-19c320d47137	534fba92-b454-4d23-af9d-19c320d47137/nationwidechildrens.org_omf.TCGA-FJ-A3ZF.xml	fcabf4bd36659c3240c3e53909c5247a	11433	validated
53928a58-76ca-47ff-95da-724bad01d636	53928a58-76ca-47ff-95da-724bad01d636/nationwidechildrens.org_clinical.TCGA-UY-A78L.xml	89401f99339a2de324592541ce5d0f72	51508	validated
540b2999-df52-4f81-8751-6a2d77993e03	540b2999-df52-4f81-8751-6a2d77993e03/nationwidechildrens.org_clinical.TCGA-E7-A97P.xml	84adfaa10839ba85dbd969059ee371de	36400	validated
541ecc9e-461b-4e07-ae48-afc017e0d538	541ecc9e-461b-4e07-ae48-afc017e0d538/nationwidechildrens.org_clinical.TCGA-XF-A9SH.xml	a6be0ac54f06b79cbcbc8724b1fad486	63921	validated
550d33e5-90fd-42ad-b891-307aa8e1ab91	550d33e5-90fd-42ad-b891-307aa8e1ab91/nationwidechildrens.org_clinical.TCGA-FT-A61P.xml	f58cd4ce37de2378d517a40ff39b48f3	36993	validated
551643fd-9a53-4051-bdbe-d21d02ca94b3	551643fd-9a53-4051-bdbe-d21d02ca94b3/nationwidechildrens.org_clinical.TCGA-CU-A0YR.xml	1b4a246213deaabadd278bde0ed76575	41762	validated
55195bad-187e-4443-b317-2b470a1127fc	55195bad-187e-4443-b317-2b470a1127fc/nationwidechildrens.org_clinical.TCGA-DK-AA77.xml	997f59e338fadf5dadba648bfa3a8dea	48645	validated
5541a304-64f4-4aa0-bc21-52be5942ac06	5541a304-64f4-4aa0-bc21-52be5942ac06/nationwidechildrens.org_omf.TCGA-GU-A42P.xml	79dee79d1ca1fc24c0166d68278547d6	11237	validated
55637889-83e1-4e5e-82e2-2d9f0d534a8c	55637889-83e1-4e5e-82e2-2d9f0d534a8c/nationwidechildrens.org_clinical.TCGA-CF-A9FH.xml	0129390a39a2a163ef829f7191adeae6	29636	validated
558e80bf-15fa-44b1-94f2-4e72e0a7f196	558e80bf-15fa-44b1-94f2-4e72e0a7f196/nationwidechildrens.org_omf.TCGA-FD-A3SM.xml	e6d610603f485181590757a94bf5e2ae	10985	validated
57f3f634-d6c9-48a3-99ae-a34684adb1f6	57f3f634-d6c9-48a3-99ae-a34684adb1f6/nationwidechildrens.org_clinical.TCGA-E7-A5KF.xml	ce6830f365741c738792debeb41fe768	33659	validated
59ac4fa5-6cf7-47cd-b4ad-e1babb585eda	59ac4fa5-6cf7-47cd-b4ad-e1babb585eda/nationwidechildrens.org_clinical.TCGA-DK-A2I6.xml	45d5f496dfe0c56c793646e6139c14ac	35789	validated
5b24ccaf-2381-4fad-a035-0f7574a1533e	5b24ccaf-2381-4fad-a035-0f7574a1533e/nationwidechildrens.org_omf.TCGA-FD-A6TC.xml	658c27df48c229195063a6432238c9c3	11149	validated
5bab24e0-f17f-413f-8067-6bca5f71cf38	5bab24e0-f17f-413f-8067-6bca5f71cf38/nationwidechildrens.org_clinical.TCGA-CF-A5UA.xml	4992a6d3114f09e37c032cf8744fbdc0	36516	validated
5c1aeddf-2aeb-46bc-ae7d-3e71dfd94a38	5c1aeddf-2aeb-46bc-ae7d-3e71dfd94a38/nationwidechildrens.org_clinical.TCGA-DK-AA6X.xml	d5810d0f85a91832ac565267311077e5	37364	validated
5cd2a8fd-15de-4d18-9aad-71220d5a8888	5cd2a8fd-15de-4d18-9aad-71220d5a8888/nationwidechildrens.org_omf.TCGA-K4-A3WU.xml	23d52eaa6da03105f68b99cb4f55fda0	11096	validated
5cf953d4-4d78-4991-9d01-209764d3e4bd	5cf953d4-4d78-4991-9d01-209764d3e4bd/nationwidechildrens.org_omf.TCGA-DK-A6AW.xml	3f9909e7b478a068cf4f5c7e9a9b34e1	11398	validated
5d5772f3-f7a8-4012-930a-b636623c3661	5d5772f3-f7a8-4012-930a-b636623c3661/nationwidechildrens.org_omf.TCGA-S5-A6DX.xml	d5646d0d949135f9b15553090d9da457	11262	validated
5d5eaf3f-4aab-4800-9446-93e7afabde4e	5d5eaf3f-4aab-4800-9446-93e7afabde4e/nationwidechildrens.org_omf.TCGA-FD-A6TG.xml	deeda3ae11c2888b10cecc2095c94a16	11297	validated
5dc64e9f-8dba-49a4-a926-2d8068d4cf2c	5dc64e9f-8dba-49a4-a926-2d8068d4cf2c/nationwidechildrens.org_omf.TCGA-FD-A5C0.xml	7090dac804503a68fce2d3c1fbf05c57	11300	validated
5edf7b4f-ea19-48e1-b243-8c6e070f72ba	5edf7b4f-ea19-48e1-b243-8c6e070f72ba/nationwidechildrens.org_omf.TCGA-ZF-AA53.xml	ebedcaca4bb8ddf52deb09cc21b3b01b	19607	validated
5f30039f-b8ea-4c85-b25d-6282e41283ff	5f30039f-b8ea-4c85-b25d-6282e41283ff/nationwidechildrens.org_omf.TCGA-BT-A3PJ.xml	24fc17ba01c530005e46bc2af2ffe693	11274	validated
60024c31-f66b-4f5c-a129-dc87b6e7a4be	60024c31-f66b-4f5c-a129-dc87b6e7a4be/nationwidechildrens.org_omf.TCGA-GC-A3WC.xml	8cbc54f39cc17d3f6c6c4aca3a8b3211	10949	validated
6025f160-38d6-487e-b39b-90684bd5057e	6025f160-38d6-487e-b39b-90684bd5057e/nationwidechildrens.org_clinical.TCGA-GU-A762.xml	e422dd56acea966e0d7cbb6dcdccb59b	36554	validated
626b13c3-cac2-4442-9f5a-24db6badbda9	626b13c3-cac2-4442-9f5a-24db6badbda9/nationwidechildrens.org_clinical.TCGA-E7-A541.xml	29f195ed9b13e77959a0741d173f82ef	43231	validated
62e21dae-177e-481c-96ee-52f34e825db7	62e21dae-177e-481c-96ee-52f34e825db7/nationwidechildrens.org_clinical.TCGA-BT-A2LB.xml	5c8d818b2bc844d0817ec38aa2fac3a4	33756	validated
62f0d78c-1ba7-43e0-b996-456900501a02	62f0d78c-1ba7-43e0-b996-456900501a02/nationwidechildrens.org_clinical.TCGA-XF-A9T6.xml	da4ea57f7d27d1e3301d5c4bcc261c4a	37053	validated
6361c169-df88-40dc-88b7-68b50f4be61c	6361c169-df88-40dc-88b7-68b50f4be61c/nationwidechildrens.org_clinical.TCGA-DK-A3IV.xml	3ef163ab3f141abdabdcdb19fb0bfca0	49120	validated
63cfb6f1-1e48-4fac-aacf-7e0a74ab18f3	63cfb6f1-1e48-4fac-aacf-7e0a74ab18f3/nationwidechildrens.org_omf.TCGA-DK-AA77.xml	e9489e2d9ad32cfff792f3e641f5c71a	11315	validated
64a4cca0-60d2-4cc9-893f-9f47cd388285	64a4cca0-60d2-4cc9-893f-9f47cd388285/nationwidechildrens.org_clinical.TCGA-GD-A3OP.xml	8e9c592a899c4219dd09ddeaed962280	35862	validated
6508e3c7-2b97-4f4d-827d-d46d79834452	6508e3c7-2b97-4f4d-827d-d46d79834452/nationwidechildrens.org_omf.TCGA-FD-A6TI.xml	320c98d6834066354142104404aa9108	11297	validated
651c090d-e5c3-40d2-91a6-2091ed7b5f98	651c090d-e5c3-40d2-91a6-2091ed7b5f98/nationwidechildrens.org_clinical.TCGA-C4-A0F7.xml	8367fa527757be1765255add83681e0f	25605	validated
6591ba87-617f-4ffe-8321-fab98291d057	6591ba87-617f-4ffe-8321-fab98291d057/nationwidechildrens.org_clinical.TCGA-FD-A3B5.xml	eecc86cea6590d8e01d0792fd9f7e49d	41519	validated
6675d6a4-a04d-4018-a0be-3ab347af9e62	6675d6a4-a04d-4018-a0be-3ab347af9e62/nationwidechildrens.org_clinical.TCGA-FD-A3SJ.xml	ec5332354bb5f42bf48afc0975a0e318	82671	validated
66f4e122-9a0e-4838-87d8-8baa738016ed	66f4e122-9a0e-4838-87d8-8baa738016ed/nationwidechildrens.org_clinical.TCGA-FD-A3SQ.xml	572124766bfdb42b155f9cf15166dff5	58765	validated
6703ed3f-723d-4d74-b4a5-c822c9904736	6703ed3f-723d-4d74-b4a5-c822c9904736/nationwidechildrens.org_clinical.TCGA-FD-A43U.xml	b47a96ca8ed72721b0579e03e7d526ce	60080	validated
6706ea04-fe7b-4ff3-8167-e0079676232a	6706ea04-fe7b-4ff3-8167-e0079676232a/nationwidechildrens.org_clinical.TCGA-GV-A40E.xml	d5dd12e05a8d4f6b727158a06a8f04cd	56588	validated
674f44bd-14d9-4db4-9452-73a16362a2c9	674f44bd-14d9-4db4-9452-73a16362a2c9/nationwidechildrens.org_omf.TCGA-FD-A6TE.xml	e595a802e53f084b7fed51dab6a254dc	11298	validated
6766b8dc-fe24-4e9c-8347-fe12d844e8b9	6766b8dc-fe24-4e9c-8347-fe12d844e8b9/nationwidechildrens.org_clinical.TCGA-KQ-A41P.xml	5dd56581cdeb052f39545ef19b0ead94	43101	validated
67843de4-bb12-4716-8a20-cb57d502d7b9	67843de4-bb12-4716-8a20-cb57d502d7b9/nationwidechildrens.org_clinical.TCGA-XF-AAN1.xml	ba22b7f142206bc87f79a12c8e29fe41	42113	validated
67b4b794-5fa4-478b-9de7-cab673617586	67b4b794-5fa4-478b-9de7-cab673617586/nationwidechildrens.org_clinical.TCGA-XF-A8HH.xml	ba9fda3e8a33f5e900e790110a2f930f	29838	validated
682a5831-ce5a-448a-a40e-69efff0970a7	682a5831-ce5a-448a-a40e-69efff0970a7/nationwidechildrens.org_clinical.TCGA-XF-A8HC.xml	9c19bf82fcd461ec4dbfdcb6a548a3e7	29780	validated
68640795-c007-4973-9e67-f1cf023598cc	68640795-c007-4973-9e67-f1cf023598cc/nationwidechildrens.org_clinical.TCGA-C4-A0EZ.xml	221712decbb3917ba1729c8657623842	50032	validated
689cf101-5f4b-4e09-9e30-6df183326abe	689cf101-5f4b-4e09-9e30-6df183326abe/nationwidechildrens.org_clinical.TCGA-ZF-AA56.xml	890e632c6fa50416982fd0d1f61dd2a2	30893	validated
691d9213-0d83-4f40-b607-28e14bfb1050	691d9213-0d83-4f40-b607-28e14bfb1050/nationwidechildrens.org_clinical.TCGA-UY-A78N.xml	5ae2f7106f65b41026c3f65f05fe9e30	40033	validated
6977eda4-2df9-4a01-930c-bab258a53690	6977eda4-2df9-4a01-930c-bab258a53690/nationwidechildrens.org_clinical.TCGA-PQ-A6FI.xml	f437b76029625918ff1fb5fb4ed21d9c	36883	validated
69b0ed23-b92b-4d32-8e5b-b8b845026ce3	69b0ed23-b92b-4d32-8e5b-b8b845026ce3/nationwidechildrens.org_clinical.TCGA-CU-A0YN.xml	ada1df84812ba5d25c60993c345b1777	32828	validated
69fa5d0d-f039-44f0-a829-c404845ac688	69fa5d0d-f039-44f0-a829-c404845ac688/nationwidechildrens.org_clinical.TCGA-GD-A2C5.xml	08079b2bca4c5b90c66822769da3c1e4	68959	validated
6b06a17f-304e-4a57-a5b2-d7ab0858af7e	6b06a17f-304e-4a57-a5b2-d7ab0858af7e/nationwidechildrens.org_omf.TCGA-XF-AAMZ.xml	da62deb6da063b8feae9d657f57d5c43	11115	validated
6bb58e27-8bd7-4ad5-9e11-6cc96eccc02b	6bb58e27-8bd7-4ad5-9e11-6cc96eccc02b/nationwidechildrens.org_clinical.TCGA-E5-A4TZ.xml	041214ec43a89d32909df45594b3a711	47197	validated
6bfc024b-d71b-40f3-a28f-9561a88d4be7	6bfc024b-d71b-40f3-a28f-9561a88d4be7/nationwidechildrens.org_clinical.TCGA-XF-A8HF.xml	8806ea7a4938210f8ddc957db610f626	37106	validated
6c12434c-c266-43a4-a51f-f54ad64f9374	6c12434c-c266-43a4-a51f-f54ad64f9374/nationwidechildrens.org_omf.TCGA-ZF-A9R2.xml	be856862094aa87db6e847614a13d0ba	19535	validated
6c1fd2ce-e97d-4d69-aa75-72d07ba66ded	6c1fd2ce-e97d-4d69-aa75-72d07ba66ded/nationwidechildrens.org_clinical.TCGA-GU-AATQ.xml	93e38abbde3683f57518d6720d02c662	30435	validated
6c9531ff-ddf3-4e0f-8dff-c9d4a4795342	6c9531ff-ddf3-4e0f-8dff-c9d4a4795342/nationwidechildrens.org_clinical.TCGA-DK-A3WX.xml	bc695d03bb08a41c0ea9be845a6a2b6e	73829	validated
6cad5c6a-c003-4797-ba24-e31135de9f0c	6cad5c6a-c003-4797-ba24-e31135de9f0c/nationwidechildrens.org_clinical.TCGA-G2-AA3F.xml	03c8de771400cb10ffff14125a9c1431	60143	validated
6cfd285b-f3b4-40ed-a531-fdb30f039d37	6cfd285b-f3b4-40ed-a531-fdb30f039d37/nationwidechildrens.org_clinical.TCGA-XF-AAMR.xml	e44c4f8ed9ed044d256a2a4c6353bf79	48458	validated
6e285f59-2fa2-4d44-bca3-daa147054633	6e285f59-2fa2-4d44-bca3-daa147054633/nationwidechildrens.org_clinical.TCGA-BT-A3PJ.xml	7b4f5800ddf821865c6ffe211ebbd797	54939	validated
6fa92eee-8fb3-4b19-849b-4133912f88b4	6fa92eee-8fb3-4b19-849b-4133912f88b4/nationwidechildrens.org_clinical.TCGA-XF-AAMH.xml	97616eb1679e6d7f5e1a8ae658b61c5a	30214	validated
6fbd2d17-6fb4-405d-a50d-694f16afa5da	6fbd2d17-6fb4-405d-a50d-694f16afa5da/nationwidechildrens.org_clinical.TCGA-XF-AAMT.xml	6126b608f5c3412090293bd99e405b76	30079	validated
711d8d62-2286-4dea-853d-75febe6a759d	711d8d62-2286-4dea-853d-75febe6a759d/nationwidechildrens.org_omf.TCGA-GU-A763.xml	fd3890b321bf3a799de3b1752dc8f4a4	19710	validated
